117		io	line	t		VRA1
116		pwr	line	t		AGND
115		pwr	line	t		AVCC
114		io	line	t		MICIN1N
113		io	line	t		MICIN1P
112		io	line	t		LRADC0
111		io	line	t		USB-DP
110		io	line	t		USB-DM
109		pwr	line	t		VCC-USB
108		pwr	line	t		VDD-SYS1
107		io	line	t		PF0/SDC0_D1/JTAG_MS1
106		io	line	t		PF1/SDC0_D0/JTAG_DI1
105		io	line	t		PF2/SDC0_CLK/UART0_TX
104		pwr	line	t		VCC-IO0
103		io	line	t		PF3/SDC0_CMD/JTAG_DO1
102		io	line	t		PF4/SDC0_D3/UART0_RX
101		io	line	t		PF5/SDC0_D2/JTAG_CK1
100		io	line	t		PF6
99		io	line	t		RESET
98		pwr	line	t		VCC-RTC
97		pwr	line	t		RTC-VIO
129		pwr	line	b		PAD
